schedule,cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf,mnd,mfv,mnd_proj,mfv_proj,draft,traj_tol
cap16,1e-08,0,14,4.0761995,0.1998,0.113713,0.00799568,0.00520833,18,3456,97,1,1,3,97,0.7031,0,0,0,0.11887,0.175659,162,0.175659,162,0,1.00e-08
cap16,1e-08,0,15,3.7673775,0.1998,0.124453,0.00697493,0.00578704,20,3456,108,1,1,3,108,0.7031,0,0,0,0.11902,0.163304,154,0.163304,154,0,1.00e-08
cap16,1e-08,0,16,3.5438933,0.1998,0.119405,0.00523577,0.00520833,18,3456,121,1,1,3,121,0.7014,0,0,0,0.11940,0.155478,176,0.155478,176,0,1.00e-08
cap16,1e-08,0,17,3.3897622,0.1998,0.10784,0.00408364,0.00578704,20,3456,127,1,1,3,127,0.6997,0,0,0,0.11958,0.150792,170,0.150792,170,0,1.00e-08
cap16,1e-08,0,18,3.2899683,0.1998,0.095884,0.0035367,0.00289352,10,3456,132,1,1,3,132,0.6927,0,0,0,0.11966,0.147234,174,0.147234,174,0,1.00e-08
cap16,1e-08,0,19,3.2185099,0.1998,0.0709464,0.00297444,0.00289352,10,3456,121,1,1,3,121,0.6771,0,0,0,0.11974,0.1441,184,0.1441,184,0,1.00e-08
cap16,1e-08,0,20,3.1644753,0.1998,0.0705585,0.00268606,0.00231481,8,3456,124,1,1,3,124,0.6753,0,0,0,0.11979,0.141713,196,0.141713,196,0,1.00e-08
cap16,1e-08,0,21,3.1233316,0.185627,0.0844643,0.00229093,0.00289352,10,3456,123,1,1,3,123,0.6753,0,0,0,0.11986,0.140047,204,0.140047,204,0,1.00e-08
cap16,1e-08,0,22,3.0922765,0.186584,0.0782428,0.00194004,0.00173611,6,3456,125,1,1,3,125,0.6753,0,0,0,0.11989,0.138854,214,0.138854,214,0,1.00e-08
cap16,1e-08,0,23,3.0711067,0.1998,0.0952707,0.00183016,0.000578704,2,3456,128,1,1,3,128,0.6753,0,0,0,0.11990,0.137769,216,0.137769,216,0,1.00e-08
cap16,1e-08,0,24,3.0515299,0.1998,0.0582973,0.00131054,0.000578704,2,3456,128,1,1,3,128,0.6753,0,0,0,0.11995,0.137198,202,0.137198,202,0,1.00e-08
cap16,1e-08,0,25,3.0386746,0.165609,0.0599008,0.000892102,0.00115741,4,3456,130,1,1,3,130,0.6771,0,0,0,0.11997,0.1371,198,0.1371,198,0,1.00e-08
cap16,1e-08,0,26,3.0320954,0.165768,0.0497886,0.000834813,0.00231481,8,3456,131,1,1,3,131,0.6771,0,0,0,0.11997,0.137118,202,0.137118,202,0,1.00e-08
cap16,1e-08,0,27,3.0273272,0.1247,0.0414321,0.000858095,0.00115741,4,3456,137,1,1,3,137,0.6771,0,0,0,0.11997,0.137182,206,0.137182,206,0,1.00e-08
cap16,1e-08,0,28,3.022736,0.163102,0.0473755,0.00088122,0.000578704,2,3456,128,1,1,3,128,0.6771,0,0,0,0.11997,0.137342,208,0.137342,208,0,1.00e-08
cap16,1e-08,0,29,3.0181309,0.1903,0.0509382,0.00084125,0,0,3456,127,1,1,3,127,0.6788,0,0,0,0.11998,0.137493,208,0.137493,208,0,1.00e-08
cap16,1e-08,0,30,3.0139871,0.180735,0.0638884,0.000772083,0.00173611,6,3456,129,1,1,3,129,0.6788,0,0,0,0.11998,0.137744,220,0.137744,220,0,1.00e-08
cap16,1e-08,0,31,3.0108525,0.1998,0.0718939,0.000863309,0.000578704,2,3456,129,1,1,3,129,0.6788,0,0,0,0.11998,0.138045,218,0.138045,218,0,1.00e-08
cap16,1e-08,0,32,3.0066287,0.1998,0.0719198,0.000918796,0.00115741,4,3456,124,1,1,3,124,0.6788,0,0,0,0.11997,0.138259,218,0.138259,218,0,1.00e-08
cap16,1e-08,0,33,3.0020688,0.1998,0.0599853,0.000932549,0,0,3456,123,1,1,3,123,0.6788,0,0,0,0.11997,0.138376,218,0.138376,218,0,1.00e-08
cap16,1e-08,0,34,2.9982645,0.1563,0.0503382,0.000721831,0.000578704,2,3456,122,1,1,3,122,0.6788,0,0,0,0.11998,0.138431,216,0.138431,216,0,1.00e-08
cap16,1e-08,0,35,2.9952718,0.15058,0.0489158,0.000706697,0.00173611,6,3456,122,1,1,3,122,0.6788,0,0,0,0.11999,0.138451,214,0.138451,214,0,1.00e-08
cap16,1e-08,0,36,2.9932116,0.147432,0.0472695,0.000655933,0.00231481,8,3456,121,1,1,3,121,0.6788,0,0,0,0.11999,0.138462,210,0.138462,210,0,1.00e-08
cap16,1e-08,0,37,2.9916079,0.159504,0.0512043,0.000584749,0,0,3456,122,1,1,3,122,0.6788,0,0,0,0.11999,0.138445,210,0.138445,210,0,1.00e-08
cap16,1e-08,0,38,2.9903477,0.132854,0.042785,0.00047734,0,0,3456,122,1,1,3,122,0.6806,0,0,0,0.11999,0.138444,210,0.138444,210,0,1.00e-08
cap16,1e-08,0,39,2.9893788,0.0732287,0.0234392,0.00033921,0,0,3456,122,1,1,3,122,0.6806,0,0,0,0.12000,0.138483,210,0.138483,210,0,1.00e-08
cap16,1e-08,0,40,2.9888115,0.0598203,0.0204846,0.00033104,0.000578704,2,3456,122,1,1,3,122,0.6806,0,0,0,0.12000,0.138564,208,0.138564,208,0,1.00e-08
cap16,1e-08,0,41,2.9883197,0.0617183,0.0223236,0.000340644,0.000578704,2,3456,122,1,1,3,122,0.6806,0,0,0,0.12000,0.13864,210,0.13864,210,0,1.00e-08
cap16,1e-08,0,42,2.9877841,0.0758826,0.0274468,0.000332936,0,0,3456,125,1,1,3,125,0.6806,0,0,0,0.12000,0.13883,210,0.13883,210,0,1.00e-08
cap16,1e-08,0,43,2.9871736,0.0857103,0.0301171,0.000328883,0,0,3456,122,1,1,3,122,0.6806,0,0,0,0.12000,0.13901,210,0.13901,210,0,1.00e-08
cap16,1e-08,0,44,2.986383,0.099805,0.0347742,0.000371296,0,0,3456,121,1,1,3,121,0.6806,0,0,0,0.11999,0.139203,210,0.139203,210,0,1.00e-08
cap16,1e-08,0,45,2.9852541,0.133566,0.0438896,0.000482765,0.000578704,2,3456,121,1,1,3,121,0.6806,0,0,0,0.11999,0.139382,212,0.139382,212,0,1.00e-08
cap16,1e-08,0,46,2.9835381,0.179548,0.0598039,0.000655758,0,0,3456,121,1,1,3,121,0.6806,0,0,0,0.11998,0.139508,212,0.139508,212,0,1.00e-08
cap16,1e-08,0,47,2.9809036,0.1998,0.0678877,0.000800204,0.00231481,8,3456,121,1,1,3,121,0.6806,0,0,0,0.11998,0.139484,212,0.139484,212,0,1.00e-08
cap16,1e-08,0,48,2.977364,0.1998,0.0700576,0.000798878,0.00115741,4,3456,121,1,1,3,121,0.6806,0,0,0,0.11998,0.139296,212,0.139296,212,0,1.00e-08
cap16,1e-08,0,49,2.9737997,0.109564,0.0383438,0.000500079,0,0,3456,120,1,1,3,120,0.6788,0,0,0,0.11999,0.139132,212,0.139132,212,0,1.00e-08
cap16,1e-08,0,50,2.9717538,0.138308,0.0375197,0.000389696,0.00115741,4,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.139059,212,0.139059,212,0,1.00e-08
cap16,1e-08,0,51,2.970555,0.151091,0.0447723,0.000430429,0,0,3456,123,1,1,3,123,0.6806,0,0,0,0.11999,0.138949,212,0.138949,212,0,1.00e-08
cap16,1e-08,0,52,2.9692714,0.168013,0.0516502,0.000482031,0.00115741,4,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.138788,216,0.138788,216,0,1.00e-08
cap16,1e-08,0,53,2.9678459,0.171676,0.0484595,0.000519355,0,0,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.138603,216,0.138603,216,0,1.00e-08
cap16,1e-08,0,54,2.9662648,0.140599,0.0475679,0.000522988,0,0,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.138441,216,0.138441,216,0,1.00e-08
cap16,1e-08,0,55,2.9645697,0.143728,0.0493692,0.000505546,0,0,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.138339,216,0.138339,216,0,1.00e-08
cap16,1e-08,0,56,2.9629264,0.138697,0.0433719,0.000482362,0.000578704,2,3456,119,1,1,3,119,0.6806,0,0,0,0.11999,0.138257,218,0.138257,218,0,1.00e-08
cap16,1e-08,0,57,2.9611846,0.158933,0.050623,0.000456274,0.000578704,2,3456,122,1,1,3,122,0.6806,0,0,0,0.11999,0.138205,220,0.138205,220,0,1.00e-08
cap16,1e-08,0,58,2.9594529,0.181215,0.0552336,0.0004904,0.00173611,6,3456,119,1,1,3,119,0.6806,0,0,0,0.11999,0.138096,218,0.138096,218,0,1.00e-08
cap16,1e-08,0,59,2.9576051,0.125203,0.0472603,0.000413649,0.000578704,2,3456,120,1,1,3,120,0.6806,0,0,0,0.11999,0.138026,220,0.138026,220,0,1.00e-08
cap16,1e-08,0,60,2.9561484,0.110351,0.0425637,0.000334841,0,0,3456,120,1,1,3,120,0.6823,0,0,0,0.12000,0.137958,220,0.137958,220,0,1.00e-08
cap16,1e-08,0,61,2.9554292,0.0786312,0.0315643,0.00031443,0.000578704,2,3456,120,1,1,3,120,0.6823,0,0,0,0.12000,0.137907,218,0.137907,218,0,1.00e-08
cap16,1e-08,0,62,2.954855,0.069216,0.0250355,0.000296267,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137874,218,0.137874,218,0,1.00e-08
cap16,1e-08,0,63,2.9543138,0.0762711,0.0275873,0.000295983,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137871,218,0.137871,218,0,1.00e-08
cap16,1e-08,0,64,2.9537097,0.0922775,0.0333768,0.000307097,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137879,218,0.137879,218,0,1.00e-08
cap16,1e-08,0,65,2.9529631,0.128159,0.0463551,0.000363869,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.11999,0.137868,218,0.137868,218,0,1.00e-08
cap16,1e-08,0,66,2.9519742,0.1998,0.0722678,0.000472538,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.11999,0.137786,218,0.137786,218,0,1.00e-08
cap16,1e-08,0,67,2.9505428,0.146597,0.0462877,0.000476247,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.11999,0.137778,218,0.137778,218,0,1.00e-08
cap16,1e-08,0,68,2.9490541,0.152807,0.0481112,0.000465501,0.00115741,4,3456,121,1,1,3,121,0.6840,0,0,0,0.11999,0.137762,218,0.137762,218,0,1.00e-08
cap16,1e-08,0,69,2.9478242,0.144184,0.0453672,0.00050124,0.00115741,4,3456,120,1,1,3,120,0.6840,0,0,0,0.11999,0.137693,218,0.137693,218,0,1.00e-08
cap16,1e-08,0,70,2.9466126,0.136336,0.0436388,0.00044453,0,0,3456,120,1,1,3,120,0.6840,0,0,0,0.11999,0.137631,218,0.137631,218,0,1.00e-08
cap16,1e-08,0,71,2.9455539,0.10061,0.027293,0.000326272,0.000578704,2,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137575,216,0.137575,216,0,1.00e-08
cap16,1e-08,0,72,2.9448731,0.125584,0.0340678,0.000210989,0,0,3456,124,1,1,3,124,0.6840,0,0,0,0.12000,0.13755,216,0.13755,216,0,1.00e-08
cap16,1e-08,0,73,2.9445803,0.133779,0.0362911,0.000193871,0.000578704,2,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137498,214,0.137498,214,0,1.00e-08
cap16,1e-08,0,74,2.9443359,0.137604,0.0373284,0.000184825,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137444,214,0.137444,214,0,1.00e-08
cap16,1e-08,0,75,2.9440942,0.136108,0.0369228,0.000183539,0.000578704,2,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137374,212,0.137374,212,0,1.00e-08
cap16,1e-08,0,76,2.943871,0.126247,0.0342478,0.000170257,0.000578704,2,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137306,226,0.137306,226,0,1.00e-08
cap16,1e-08,0,77,2.9436734,0.111318,0.0301978,0.000158702,0.00115741,4,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.137236,224,0.137236,224,0,1.00e-08
cap16,1e-08,0,78,2.9435029,0.0625382,0.0226201,9.18134e-05,0,0,3456,121,1,1,3,121,0.6840,0,0,0,0.12000,0.13723,224,0.13723,224,0,1.00e-08
cap16,1e-08,0,79,2.9434223,0.057839,0.0209204,8.46473e-05,0.000578704,2,3456,121,1,1,3,121,0.6858,0,0,0,0.12000,0.137241,226,0.137241,226,0,1.00e-08
cap16,1e-08,0,80,2.943371,0.0600151,0.0217075,8.49482e-05,0,0,3456,123,1,1,3,123,0.6858,0,0,0,0.12000,0.137251,226,0.137251,226,0,1.00e-08
cap16,1e-08,0,81,2.9433156,0.0657439,0.0237796,9.20503e-05,0,0,3456,121,1,1,3,121,0.6858,0,1,0,0.12000,0.137263,226,0.137263,226,0,1.00e-08
cap16,1e-08,0,82,5.1251643,0.1998,0.228919,0.0242841,0.0138889,48,3456,103,1,1,3,103,0.8507,1,0,0,0.11710,0.187188,228,0.179333,228,0,1.00e-08
cap16,1e-08,0,83,3.9571868,0.157329,0.100539,0.00786828,0.00462963,16,3456,117,1,1,3,117,0.7639,1,0,0,0.11896,0.170788,232,0.16305,232,0,1.00e-08
cap16,1e-08,0,84,3.433272,0.121702,0.0599939,0.00536281,0.00231481,8,3456,121,1,1,3,121,0.7552,1,0,0,0.11967,0.158954,228,0.151322,228,0,1.00e-08
cap16,1e-08,0,85,3.1783041,0.107983,0.0498395,0.00355794,0.00173611,6,3456,120,1,1,3,120,0.7378,1,0,0,0.12012,0.152267,226,0.144651,226,0,1.00e-08
cap16,1e-08,0,86,3.0494316,0.118715,0.0418606,0.00260378,0.00115741,4,3456,118,1,1,3,118,0.7083,1,0,0,0.12029,0.148051,230,0.140434,230,0,1.00e-08
cap16,1e-08,0,87,2.9768757,0.124132,0.0441846,0.00219697,0.000578704,2,3456,119,1,1,3,119,0.7066,1,0,0,0.12040,0.145387,232,0.137755,232,0,1.00e-08
cap16,1e-08,0,88,2.9312281,0.104015,0.0412415,0.00189419,0.000578704,2,3456,119,1,1,3,119,0.7031,1,0,0,0.12046,0.143542,218,0.135906,218,0,1.00e-08
cap16,1e-08,0,89,2.9038131,0.105914,0.0406799,0.00140066,0.000578704,2,3456,118,1,1,3,118,0.7031,1,0,0,0.12051,0.142425,220,0.134789,220,0,1.00e-08
cap16,1e-08,0,90,2.8869826,0.109195,0.0418137,0.00135278,0.00115741,4,3456,128,1,1,3,128,0.6997,1,0,0,0.12051,0.141455,236,0.133814,236,0,1.00e-08
cap16,1e-08,0,91,2.8741829,0.114162,0.0412924,0.00123289,0.00115741,4,3456,128,1,1,3,128,0.6962,1,0,0,0.12052,0.140711,240,0.133055,240,0,1.00e-08
cap16,1e-08,0,92,2.8633834,0.130654,0.0408497,0.00101931,0.000578704,2,3456,128,1,1,3,128,0.6944,1,0,0,0.12054,0.140088,242,0.132429,242,0,1.00e-08
cap16,1e-08,0,93,2.8557548,0.0951328,0.0311449,0.000924417,0,0,3456,129,1,1,3,129,0.6944,1,0,0,0.12055,0.13952,242,0.131861,242,0,1.00e-08
cap16,1e-08,0,94,2.8503685,0.0831032,0.0308949,0.000687738,0,0,3456,130,1,1,3,130,0.6944,1,0,0,0.12056,0.139076,242,0.131417,242,0,1.00e-08
cap16,1e-08,0,95,2.8468623,0.0900743,0.0293977,0.000599153,0.000578704,2,3456,130,1,1,3,130,0.6927,1,0,0,0.12056,0.13875,240,0.131097,240,0,1.00e-08
cap16,1e-08,0,96,2.8442729,0.094949,0.0284912,0.000618392,0.000578704,2,3456,131,1,1,3,131,0.6927,1,0,0,0.12056,0.138404,242,0.130757,242,0,1.00e-08
cap16,1e-08,0,97,2.8415223,0.106611,0.0341245,0.000630649,0,0,3456,125,1,1,3,125,0.6910,1,0,0,0.12056,0.138138,242,0.130494,242,0,1.00e-08
cap16,1e-08,0,98,2.838727,0.114935,0.0355387,0.000549001,0.00115741,4,3456,127,1,1,3,127,0.6892,1,0,0,0.12056,0.138086,242,0.130444,242,0,1.00e-08
cap16,1e-08,0,99,2.8362266,0.135148,0.0411527,0.000569555,0.00289352,10,3456,128,1,1,3,128,0.6892,1,0,0,0.12057,0.138046,240,0.130404,240,0,1.00e-08
cap16,1e-08,0,100,2.8337906,0.104992,0.039776,0.000507511,0.00115741,4,3456,130,1,1,3,130,0.6892,1,0,0,0.12057,0.138032,256,0.130387,256,0,1.00e-08
cap16,1e-08,0,101,2.8320312,0.144769,0.0552704,0.000445747,0.00115741,4,3456,133,1,1,3,133,0.6892,1,0,0,0.12058,0.137938,252,0.130297,252,0,1.00e-08
cap16,1e-08,0,102,2.8311465,0.107875,0.0411849,0.000286912,0,0,3456,153,1,1,3,153,0.6892,1,0,0,0.12058,0.137882,252,0.13024,252,0,1.00e-08
cap16,1e-08,0,103,2.830744,0.0783601,0.0236322,0.000228382,0,0,3456,132,1,1,3,132,0.6892,1,0,0,0.12058,0.137848,252,0.130203,252,0,1.00e-08
cap16,1e-08,0,104,2.8304942,0.074101,0.0217245,0.000195321,0,0,3456,138,1,1,3,138,0.6892,1,0,0,0.12058,0.137833,252,0.130186,252,0,1.00e-08
cap16,1e-08,0,105,2.8303099,0.0800459,0.0229747,0.000172696,0,0,3456,139,1,1,3,139,0.6892,1,0,0,0.12059,0.137811,252,0.130161,252,0,1.00e-08
cap16,1e-08,0,106,2.8301128,0.0931302,0.0265265,0.000178243,0,0,3456,138,1,1,3,138,0.6892,1,0,0,0.12059,0.137785,252,0.13013,252,0,1.00e-08
cap16,1e-08,0,107,2.829865,0.0591603,0.0175037,0.000153105,0,0,3456,134,1,1,3,134,0.6892,1,0,0,0.12059,0.137759,252,0.130098,252,0,1.00e-08
cap16,1e-08,0,108,2.8296546,0.0633227,0.0202685,0.000163918,0,0,3456,134,1,1,3,134,0.6892,1,0,0,0.12059,0.137755,252,0.13009,252,0,1.00e-08
cap16,1e-08,0,109,2.8294225,0.0796442,0.0254927,0.000176516,0,0,3456,137,1,1,3,137,0.6892,1,0,0,0.12059,0.137753,252,0.130084,252,0,1.00e-08
cap16,1e-08,0,110,2.8291407,0.095805,0.0306655,0.000199313,0.000578704,2,3456,136,1,1,3,136,0.6892,1,0,0,0.12059,0.137743,250,0.13007,250,0,1.00e-08
cap16,1e-08,0,111,2.8287953,0.107966,0.0345579,0.000210095,0,0,3456,146,1,1,3,146,0.6892,1,0,0,0.12059,0.137738,250,0.13006,250,0,1.00e-08
cap16,1e-08,0,112,2.8284136,0.107874,0.0345285,0.000190169,0,0,3456,139,1,1,3,139,0.6892,1,1,0,0.12059,0.137787,250,0.130105,250,0,1.00e-08
cap16,1e-08,0,113,2.651792,0.0990473,0.0395528,0.00115229,0.00115741,4,3456,142,1,1,3,142,0.6892,2,0,0,0.12176,0.138871,252,0.111705,252,0,1.00e-08
cap16,1e-08,0,114,2.6189368,0.0364008,0.0131662,0.000289054,0,0,3456,136,1,1,3,136,0.6927,2,0,0,0.12183,0.138742,252,0.111574,252,0,1.00e-08
cap16,1e-08,0,115,2.6150031,0.0323693,0.011708,0.000200045,0,0,3456,134,1,1,3,134,0.6910,2,0,0,0.12183,0.138644,252,0.11147,252,0,1.00e-08
cap16,1e-08,0,116,2.6139962,0.033458,0.0121018,0.000173151,0,0,3456,134,1,1,3,134,0.6910,2,0,0,0.12183,0.138611,252,0.111424,252,0,1.00e-08
cap16,1e-08,0,117,2.613262,0.0361504,0.0121557,0.000144125,0.000578704,2,3456,134,1,1,3,134,0.6910,2,0,0,0.12183,0.138616,254,0.111412,254,0,1.00e-08
cap16,1e-08,0,118,2.6127273,0.0427277,0.0136764,0.000145406,0,0,3456,138,1,1,3,138,0.6910,2,0,0,0.12183,0.138624,254,0.111406,254,0,1.00e-08
cap16,1e-08,0,119,2.6122781,0.0521452,0.0166908,0.00016025,0,0,3456,140,1,1,3,140,0.6910,2,0,0,0.12182,0.138635,254,0.111402,254,0,1.00e-08
cap16,1e-08,0,120,2.6118192,0.063708,0.0203918,0.000186215,0,0,3456,136,1,1,3,136,0.6910,2,0,0,0.12182,0.138659,254,0.111407,254,0,1.00e-08
cap16,1e-08,0,121,2.6113163,0.0766268,0.0245269,0.000209691,0,0,3456,135,1,1,3,135,0.6910,2,0,0,0.12182,0.13871,254,0.111433,254,0,1.00e-08
cap16,1e-08,0,122,2.610757,0.0903047,0.0289049,0.000244866,0,0,3456,138,1,1,3,138,0.6910,2,0,0,0.12182,0.138771,254,0.111465,254,0,1.00e-08
cap16,1e-08,0,123,2.6101198,0.105787,0.0338605,0.00025227,0.00115741,4,3456,135,1,1,3,135,0.6910,2,0,0,0.12182,0.138838,254,0.111502,254,0,1.00e-08
cap16,1e-08,0,124,2.6094767,0.105136,0.0336523,0.000277275,0,0,3456,136,1,1,3,136,0.6910,2,0,0,0.12182,0.138909,254,0.111537,254,0,1.00e-08
cap16,1e-08,0,125,2.6088434,0.094802,0.0303445,0.000306122,0.000578704,2,3456,139,1,1,3,139,0.6910,2,0,0,0.12183,0.138976,256,0.111563,256,0,1.00e-08
cap16,1e-08,0,126,2.6081903,0.129423,0.041426,0.000322512,0,0,3456,137,1,1,3,137,0.6910,2,0,0,0.12183,0.139051,256,0.111589,256,0,1.00e-08
cap16,1e-08,0,127,2.6074892,0.153359,0.0490875,0.000323308,0,0,3456,141,1,1,3,141,0.6910,2,0,0,0.12182,0.139124,256,0.111614,256,0,1.00e-08
cap16,1e-08,0,128,2.6067885,0.148136,0.0474156,0.000299186,0.000578704,2,3456,142,1,1,3,142,0.6910,2,0,0,0.12182,0.139162,242,0.111605,242,0,1.00e-08
cap16,1e-08,0,129,2.6061731,0.140332,0.0380685,0.000266529,0.00173611,6,3456,141,1,1,3,141,0.6910,2,0,0,0.12181,0.13916,244,0.111566,244,0,1.00e-08
cap16,1e-08,0,130,2.6056963,0.0446423,0.0142892,0.000154897,0,0,3456,144,1,1,3,144,0.6910,2,0,0,0.12181,0.139196,244,0.111579,244,0,1.00e-08
cap16,1e-08,0,131,2.6055523,0.0366948,0.0118907,0.000148216,0,0,3456,147,1,1,3,147,0.6910,2,0,0,0.12181,0.139207,244,0.111567,244,0,1.00e-08
cap16,1e-08,0,132,2.6054683,0.0520031,0.0168892,0.000159633,0,0,3456,132,1,1,3,132,0.6927,2,0,0,0.12181,0.139207,244,0.111541,244,0,1.00e-08
cap16,1e-08,0,133,2.6053641,0.0737758,0.0240137,0.000192688,0,0,3456,132,1,1,3,132,0.6927,2,0,0,0.12181,0.13919,244,0.111492,244,0,1.00e-08
cap16,1e-08,0,134,2.6052002,0.103068,0.0336456,0.000211241,0,0,3456,132,1,1,3,132,0.6927,2,0,0,0.12181,0.139213,244,0.111473,244,0,1.00e-08
cap16,1e-08,0,135,2.6049538,0.128796,0.0412223,0.000251002,0,0,3456,136,1,1,3,136,0.6927,2,0,0,0.12181,0.139228,244,0.111443,244,0,1.00e-08
cap16,1e-08,0,136,2.6046041,0.169178,0.0458939,0.000288393,0,0,3456,137,1,1,3,137,0.6944,2,0,0,0.12180,0.139227,244,0.111407,244,0,1.00e-08
cap16,1e-08,0,137,2.6041814,0.167591,0.0454632,0.000294201,0,0,3456,141,1,1,3,141,0.6944,2,0,0,0.12178,0.139194,244,0.111352,244,0,1.00e-08
cap16,1e-08,0,138,2.6037227,0.116776,0.0385618,0.000237215,0,0,3456,133,1,1,3,133,0.6944,2,0,0,0.12179,0.139329,244,0.111469,244,0,1.00e-08
cap16,1e-08,0,139,2.6035237,0.0953348,0.0302539,0.000184014,0.000578704,2,3456,134,1,1,3,134,0.6944,2,0,0,0.12179,0.139369,242,0.111493,242,0,1.00e-08
cap16,1e-08,0,140,2.6033964,0.0596184,0.0194512,9.8476e-05,0,0,3456,135,1,1,3,135,0.6944,2,1,0,0.12179,0.139425,242,0.111542,242,0,1.00e-08
cap16,1e-08,0,141,2.250036,0.125236,0.052516,0.00190637,0.00115741,4,3456,143,1,1,3,143,0.6927,4,0,0,0.12372,0.142842,246,0.0669139,246,0,1.00e-08
cap16,1e-08,0,142,2.2192684,0.0355522,0.0121857,0.000381923,0.000578704,2,3456,142,1,1,3,142,0.6944,4,0,0,0.12384,0.142935,248,0.0668463,248,0,1.00e-08
cap16,1e-08,0,143,2.2159778,0.0282679,0.00922523,0.000227492,0,0,3456,144,1,1,3,144,0.6927,4,0,0,0.12380,0.142768,248,0.0667375,248,0,1.00e-08
cap16,1e-08,0,144,2.2154647,0.0277259,0.00891496,0.000190162,0,0,3456,143,1,1,3,143,0.6927,4,0,0,0.12377,0.142648,248,0.0666527,248,0,1.00e-08
cap16,1e-08,0,145,2.2151307,0.0277108,0.00880884,0.000154991,0,0,3456,149,1,1,3,149,0.6962,4,0,0,0.12374,0.142559,248,0.0665986,248,0,1.00e-08
